Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Comments,INDEX
9.0,0.2106448749999999,,-6.093,0.114,2.39483061E-4,2.4E-6,0.002299968,0.614,,273307.0,,1524.0,1161393.0,1444,,1444
3.0,0.667627624,1.0,-5.462,0.0545,2.406104E-9,0.0293,3.92223168E-4,0.804,105.025,302560.0,81063.0,2017.0,1184390.0,1445,113.0,1445
4.0,,4.0,-10.627,0.102,0.007645373,,5.1064811E-5,0.551,129.808,577933.0,2645021.0,31493.0,,1446,1868.0,1446
4.0,0.267089984,4.0,-8.268,0.0444,0.001953125,2.07E-5,0.003869893,,126.971,327253.0,95558.0,1908.0,663783.0,1447,69.0,1447
7.0,0.442450728,,-9.116,0.15,,1.93E-4,0.2127761729999999,0.554,,217222.0,,,,1448,1299.0,1448
9.0,0.460099648,5.0,-5.948,0.0646,0.006967871,0.00113,,0.806,109.996,228545.0,235.0,16.0,7771.0,1449,0.0,1449
8.0,0.6449725439999999,,-6.145,0.0324,0.001030301,0.0,0.004251528,0.891,110.008,,6.00858051E8,4150235.0,8.32914421E8,1450,129179.0,1450
7.0,0.6033511249999999,2.0,-4.446,0.0308,0.0236399029999999,0.0,1.765584809999E-4,,130.13,204754.0,5.168314E7,196353.0,1.44600016E8,1451,10374.0,1451
7.0,0.3130468390000001,1.0,-6.219,0.0473,3.307949E-6,1.49E-6,,0.751,107.02,,8.6892907E7,329686.0,1.08570122E8,1452,18274.0,1452
5.0,0.294079625,6.0,-7.878,0.0268,0.034645976,1.97E-5,,0.7,143.966,241027.0,6.5006797E7,286153.0,1.17853726E8,1453,20905.0,1453
3.0,0.979146657,,-5.067,0.0464,1.1576250000000002E-6,0.0341,0.065450827,0.702,124.016,173667.0,,149463.0,1.03568835E8,1454,7858.0,1454
7.0,0.5717869999999998,6.0,-6.658,0.0376,1.1543175999999998E-5,0.00356,0.3890169999999999,0.899,,240707.0,2.8084736E7,97591.0,6.2710598E7,1455,4997.0,1455
1.0,0.3400683919999999,6.0,-8.133,0.0349,2.72097792E-4,0.231,0.002515456,,,310667.0,6.3342834E7,327482.0,5.3304247E7,1456,21623.0,1456
4.0,,8.0,-9.328,0.0321,0.0410636249999999,0.543,8.930563469999E-4,0.811,95.848,304960.0,2.4013914E7,106336.0,2.9672483E7,1457,5930.0,1457
0.0,0.251239591,2.0,,,0.1133799039999999,0.0,,0.342,80.14,271933.0,2.3301049E7,101320.0,2.703679E7,1458,6155.0,1458
2.0,,,-16.066,0.0274,0.2280991309999999,1.09E-4,0.0133120529999999,0.578,63.05,203573.0,5.1099127E7,,5.55209503E8,1459,6201.0,1459
3.0,0.127263527,1.0,-14.836,0.0335,0.032461759,0.0,0.004330747,,127.827,179933.0,1.5236946E7,73809.0,,1460,3698.0,1460
6.0,0.059319,9.0,-13.673,0.0324,1.0793861000000003E-5,,8.412323839999E-4,0.839,90.584,217533.0,1.9058417E7,58162.0,7.6908607E7,1461,3868.0,1461
0.0,0.052734375,,-14.409,0.0272,0.0028032209999999,,0.001295029,0.511,,,151026.0,2604.0,6.2566222E7,1462,137.0,1462
2.0,,5.0,-5.573,0.0272,,0.0642,0.033386248,,109.558,180253.0,8044384.0,,4.3661041E7,1463,2553.0,1463
1.0,,10.0,,0.0359,,5.85E-6,0.010941048,0.199,128.892,232000.0,,31035.0,3.7038938E7,1464,1345.0,1464
3.0,0.5656092829999999,8.0,-4.157,0.0306,1.9902511E-5,0.00285,1.67284151E-4,,84.383,163907.0,2602802.0,10938.0,2.0696451E7,1465,809.0,1465
4.0,0.148035889,0.0,-9.338,0.0287,0.021024576,3.92E-5,0.0032417919999999,0.511,,185653.0,9124710.0,43254.0,9727493.0,1466,2600.0,1466
0.0,0.0018608669999999,0.0,,,0.676836152,2.24E-5,0.003869893,0.239,67.006,195400.0,806212.0,4914.0,2.758276E7,1467,339.0,1467
2.0,0.0414217359999999,7.0,-15.218,0.0287,0.0016851589999999,0.0,0.0035118079999999,,127.078,193333.0,3928298.0,,2.5680695E7,1468,950.0,1468
5.0,0.8279360189999998,,,0.0463,0.0011248639999999,0.0,0.683797841,0.756,104.999,255307.0,1.8699553E7,75071.0,1.76320944E8,1469,4429.0,1469
4.0,0.794022776,8.0,,0.0479,2.9791E-5,0.0012,5.53387661E-4,0.861,172.638,200400.0,3.15874581E8,1426156.0,4.35055597E8,1470,70726.0,1470
5.0,0.665338617,0.0,-4.672,0.071,6.7419143E-5,1.27E-6,5.1478847999999984E-5,,165.071,192427.0,1.72368673E8,,1.98506125E8,1471,44805.0,1471
3.0,0.2022620029999999,2.0,-6.279,,0.0443618639999999,0.0,0.002097152,0.466,165.975,284760.0,2.52377383E8,876305.0,2.0778582E8,1472,,1472
6.0,0.7736206320000001,7.0,,0.0392,9.393930999999996E-9,1.26E-5,0.0407075839999999,0.747,110.06,209400.0,9.9428848E7,,1.72490384E8,1473,19436.0,1473
7.0,0.8279360189999998,8.0,-3.305,0.0466,1.414207609999E-4,5.6E-4,,0.905,112.041,200440.0,6.7172041E7,237936.0,8.6765222E7,1474,16644.0,1474
6.0,0.638277381,10.0,-6.684,0.154,,0.0,0.002048383,0.923,119.946,238427.0,6.1452273E7,200509.0,4.6136084E7,1475,13891.0,1475
3.0,0.3701462319999999,9.0,-6.551,0.0269,8.118273699999999E-5,0.0,0.0052680239999999,0.51,,240733.0,130154.0,1228.0,2.6156395E7,1476,9.0,1476
0.0,0.146363183,10.0,-8.422,0.0507,0.090518849,0.0,0.028372625,0.303,,241493.0,,1089.0,4.3506262E7,1477,2.0,1477
6.0,,10.0,,0.0597,0.079507,0.0,0.001295029,0.495,113.863,292000.0,4.0253176E7,224827.0,3.5110923E7,1478,11705.0,1478
3.0,,0.0,-14.032,0.0653,0.437245479,0.0,,,163.431,302933.0,6.1827467E7,218132.0,9.0242382E7,1479,7308.0,1479
2.0,0.0730346319999999,2.0,-10.773,0.0572,2.9503629000000003E-5,2.02E-5,2.326083749999E-4,0.226,98.507,279267.0,2.7236473E7,,5.0631067E7,1480,1824.0,1480
7.0,0.290117528,4.0,-7.585,0.0468,0.0243889999999999,1.39E-5,0.044738875,,126.998,238573.0,3.9821533E7,101214.0,5.113025E7,1481,3287.0,1481
6.0,0.300763,4.0,,0.226,0.295408296,0.0,0.017576,0.812,87.327,,1.5018749E8,,,1482,10692.0,1482
6.0,0.101847563,,-10.208,,0.308915776,1.57E-6,8.174003749999E-4,0.551,168.733,277973.0,4.3984221E7,136366.0,4.242112E7,1483,,1483
1.0,0.091125,2.0,-6.759,0.0541,0.058863869,0.0,0.002628072,0.411,91.223,243320.0,1284436.0,24380.0,3547640.0,1484,1147.0,1484
6.0,0.039651821,7.0,-14.351,0.059,0.4168327229999999,,9.615048029999E-4,0.495,105.405,295333.0,2166814.0,8392.0,1.8275827E7,1485,371.0,1485
0.0,0.5759303679999999,0.0,-11.433,0.403,6.20650477E-4,0.0,,0.353,146.354,326893.0,,,,1486,33.0,1486
3.0,0.7265726990000001,4.0,-6.485,0.58,0.140608,0.0,0.3313738879999999,,86.472,319053.0,1.5018749E8,384065.0,5.7326192E7,1487,10692.0,1487
8.0,0.360944128,0.0,-5.993,0.0452,1.0E-6,0.0,0.0012597119999999,0.85,98.029,148944.0,8.1788355E7,668744.0,4.7517159E7,1488,12932.0,1488
7.0,0.679151439,,-5.306,0.113,0.006331625,,6.692341599999999E-5,0.803,131.007,181374.0,551740.0,14601.0,7285634.0,1489,,1489
6.0,0.5821828749999999,0.0,,0.09,5.1064811E-5,8.18E-6,0.007645373,0.884,122.027,169000.0,4254389.0,54847.0,4911768.0,1490,2713.0,1490
7.0,0.6449725439999999,,,0.0378,0.004173281,1.34E-5,0.0494308629999999,0.568,118.032,173743.0,3.5694219E7,278760.0,8.0799739E7,1491,5164.0,1491
4.0,0.3116657520000001,1.0,-5.318,0.178,5.02459875E-4,6.49E-4,0.006434856,,199.962,172800.0,4251344.0,68666.0,1921347.0,1492,,1492
8.0,,,-3.072,0.0417,2.5154559999999995E-6,1.08E-5,0.0011576249999999,0.842,125.063,198246.0,2.59202903E8,1250211.0,1.0775946E8,1493,39717.0,1493
8.0,0.365525875,1.0,-6.102,0.0553,1.7984728E-5,,0.0010612079999999,0.411,99.966,171600.0,,36618.0,772554.0,1494,1422.0,1494
8.0,0.420189749,,-5.942,0.0534,8.006299099999999E-5,0.00368,0.0016430319999999,0.493,125.0,163200.0,2388272.0,36104.0,,1495,1034.0,1495
8.0,0.693154125,,-3.664,0.049,3.92223168E-4,0.312,1.272635269999E-4,0.654,127.985,224531.0,,,8.1480132E7,1496,860.0,1496
2.0,0.721734273,3.0,-6.056,0.0471,0.0139975209999999,0.0,,0.647,157.17,215133.0,9.0698515E7,653068.0,3.82100391E8,1497,30850.0,1497
3.0,0.7169173750000001,,-7.189,0.0579,5.49353259E-4,,4.529848319999E-4,0.494,174.089,,6.8173671E7,560921.0,6.79805885E8,1498,7112.0,1498
5.0,0.061629875,4.0,-13.005,0.0266,8.017650889999E-4,0.0,0.019683,0.334,117.096,219533.0,5.6550104E7,289919.0,,1499,13286.0,1499
1.0,0.167284151,,-13.095,0.0345,0.001481544,,0.001331,0.689,,237827.0,141218.0,1874.0,1.9630733E7,1500,132.0,1500
5.0,0.658503,2.0,-7.93,0.0362,,8.96E-6,0.001560896,0.892,141.674,,5057224.0,36962.0,3.836147E7,1501,1990.0,1501
5.0,0.122763473,,-12.228,0.029,0.016387064,2.15E-6,0.003944312,0.743,,236733.0,1496972.0,19045.0,2.5232491E7,1502,1075.0,1502
6.0,0.094818816,0.0,-12.773,0.039,0.045118016,2.96E-5,3.0664297E-5,0.796,81.66,,128824.0,,1.3715946E7,1503,269.0,1503
7.0,0.318611987,7.0,-8.672,0.0433,0.047832147,0.0267,3.4965783E-5,0.751,91.006,219453.0,8843.0,384.0,4479366.0,1504,14.0,1504
3.0,0.5780095369999999,7.0,-7.562,0.0459,0.002097152,,0.0269999999999999,0.95,162.854,226373.0,6914061.0,64601.0,3.8693702E7,1505,3135.0,1505
0.0,0.010648,9.0,-14.997,0.0345,,1.75E-5,,0.333,200.263,,2879001.0,23934.0,1.4234746E7,1506,1682.0,1506
4.0,,5.0,-17.293,0.0394,0.449455096,0.0119,,0.338,76.271,203613.0,514017.0,7315.0,2.67150535E8,1507,80.0,1507
6.0,0.008,9.0,-18.634,0.0309,0.5024598750000001,0.0327,,0.478,91.787,268867.0,180704.0,2611.0,,1508,4.0,1508
3.0,0.019034163,4.0,-15.11,,0.0016430319999999,5.62E-4,0.002299968,0.353,74.899,238573.0,,14808.0,1.13315832E8,1509,879.0,1509
7.0,0.247673152,0.0,-10.961,0.048,0.037933056,0.0,9.325748329999E-4,,109.008,216387.0,86413.0,,,1510,,1510
6.0,0.136590875,1.0,-10.932,0.0592,0.002571353,6.66E-6,5.43338496E-4,0.767,88.827,165400.0,,19793.0,6.0095233E7,1511,,1511
8.0,0.151419437,10.0,-12.035,0.0291,0.034645976,2.15E-5,,0.778,116.153,,,,,1512,6.0,1512
2.0,0.001481544,2.0,-20.575,0.0346,0.686128968,0.00902,0.0011910159999999,0.608,141.378,173733.0,267871.0,2880.0,5.1641852E7,1513,8.0,1513
8.0,0.012649337,2.0,-14.17,0.0312,0.262144,0.106,6.22835864E-4,0.583,90.639,196800.0,1.5953287E7,86016.0,,1514,,1514
1.0,0.006434856,0.0,-17.369,0.0322,0.0226651869999999,0.0,,,150.799,189480.0,404157.0,5941.0,,1515,249.0,1515
2.0,0.070444997,4.0,-7.373,0.039,0.663054848,0.0,0.009663597,0.474,175.507,217560.0,109257.0,2182.0,5.3083398E7,1516,78.0,1516
5.0,,6.0,-6.72,0.0548,5.513680000000001E-7,0.0,1.318722289999E-4,0.459,132.975,239027.0,2.80197941E8,1720941.0,4.42534295E8,1517,47509.0,1517
5.0,0.1901093749999999,10.0,-10.365,0.0267,0.014348907,0.0,0.001815848,0.504,108.329,239827.0,2.7134098E7,140121.0,2.32803655E8,1518,5229.0,1518
6.0,,0.0,-10.509,0.0306,0.101847563,0.0,0.062570773,0.919,117.04,170000.0,9765934.0,,1.11013987E8,1519,1897.0,1519
4.0,0.7863304670000001,0.0,-6.19,,,0.0,,0.587,124.862,224000.0,,71533.0,,1520,1670.0,1520
2.0,0.037595375,4.0,-13.104,0.0324,0.176558481,,6.722213759999E-4,0.163,,,,58999.0,6.3031732E7,1521,,1521
6.0,0.3130468390000001,2.0,-7.363,,0.2022620029999999,0.0,0.004492125,,,235493.0,3662920.0,23906.0,8.123757E7,1522,1133.0,1522
1.0,0.1784535469999999,8.0,-10.233,0.0307,0.004913,0.0,0.002352637,0.442,138.006,245733.0,1.2343337E7,63321.0,3.8465111E7,1523,1457.0,1523
6.0,0.281011375,0.0,-8.642,,7.676562500000001E-5,0.0,3.41532099E-4,0.901,,231480.0,,82131.0,6.4000309E7,1524,1942.0,1524
1.0,0.310288733,0.0,-11.175,0.0365,0.009393931,0.0,2.17081801E-4,,170.879,158000.0,2.0901237E7,110623.0,3.4587318E7,1525,6439.0,1525
2.0,,2.0,,0.0262,0.172808693,,,,102.839,223160.0,2240898.0,23587.0,2.3592158E7,1526,836.0,1526
7.0,0.307546875,8.0,-4.267,0.0953,1.5813251000000003E-5,7.17E-4,3.21419125E-4,0.59,92.909,214400.0,3.53863032E8,2071248.0,7.72565675E8,1527,,1527
8.0,0.128787625,1.0,-7.345,0.0829,0.030080231,7.49E-5,4.69097433E-4,0.757,171.804,279507.0,1.41317839E8,824052.0,3.05078136E8,1528,33559.0,1528
8.0,0.096071912,5.0,-9.688,0.0402,,,1.45531576E-4,0.797,92.94,,1.1107029E8,649654.0,1.51814181E8,1529,22629.0,1529
5.0,0.240641848,7.0,-6.063,0.0428,3.5118080000000003E-9,5.97E-5,0.001295029,0.51,88.684,278067.0,5.452957E7,329830.0,7.4168689E7,1530,15915.0,1530
2.0,0.090518849,,-8.957,0.0331,0.0086151249999999,6.87E-4,0.006967871,0.364,189.243,303960.0,4.9572169E7,,3.210697E7,1531,11600.0,1531
7.0,0.251239591,,-7.411,,1.2977875E-5,0.702,3.228288559999E-4,0.456,80.127,254560.0,1.6834726E7,,2.8091568E7,1532,5742.0,1532
7.0,0.6162950509999999,10.0,-10.108,0.049,1.9034163000000004E-5,0.00738,9.67361669E-4,0.626,105.882,293600.0,2.4267884E7,193337.0,2.9762753E7,1533,,1533
6.0,,10.0,-8.601,0.0439,7.61048497E-4,6.73E-4,1.15501303E-4,0.9,,315040.0,3.257133E7,228662.0,1.7810889E7,1534,10212.0,1534
8.0,0.134217728,,-7.597,0.13,0.0098003439999999,9.75E-5,,0.758,171.733,259933.0,1.41317839E8,824052.0,2.4452921E7,1535,33559.0,1535
5.0,0.2371766589999999,7.0,-6.295,0.0428,7.76151559E-10,2.53E-4,,0.572,88.676,240067.0,5.452957E7,329830.0,6784885.0,1536,15915.0,1536
3.0,0.7610484970000001,5.0,-5.866,0.0639,,0.0,0.050653,0.942,117.129,233387.0,2.31043351E8,,8.0289455E7,1537,25263.0,1537
5.0,0.4986772570000001,10.0,-6.934,0.0418,0.247673152,0.0,0.8792179119999999,,92.889,,4.13187334E8,1842597.0,8.3881946E7,1538,,1538
5.0,0.640503928,,-7.772,0.045,0.062570773,1.73E-5,0.618470208,0.889,91.702,233920.0,1.0965262E7,92367.0,5.5370234E7,1539,1574.0,1539
3.0,0.5158496080000001,,-7.843,0.0486,0.3256606719999999,0.0,5.13922401E-4,0.928,88.303,,,184018.0,1.1279414E7,1540,,1540
2.0,,7.0,-8.161,0.116,0.093576664,2.28E-6,0.5197184640000001,0.807,92.559,122090.0,81571.0,580.0,4965717.0,1541,,1541
4.0,0.119823157,5.0,,0.038,0.153990656,,0.056623104,0.623,143.849,163200.0,2.045815E7,42880.0,1.131375E7,1542,1411.0,1542
4.0,0.8600853509999998,9.0,-6.879,0.0525,0.054010152,8.5E-4,0.8958413439999999,0.901,,179560.0,6010124.0,20379.0,,1543,502.0,1543
3.0,0.7560580310000001,7.0,-5.755,0.0945,0.1092153519999999,0.0,0.8252936719999998,,100.992,,3648672.0,40250.0,,1544,294.0,1544
1.0,0.263374721,1.0,-7.569,,0.3858283519999999,0.0,,0.712,87.258,191448.0,547049.0,,5054137.0,1545,127.0,1545
5.0,0.5005661840000001,,-7.94,0.0334,,0.0,,,92.134,200693.0,4582267.0,,3.1908388E7,1546,,1546
0.0,0.032157432,0.0,-15.605,0.0411,0.8737228159999998,0.897,9.29714176E-4,0.188,98.171,442000.0,598931.0,6441.0,4.8345816E7,1547,369.0,1547
0.0,0.004330747,4.0,-15.638,0.0351,0.7314327010000001,0.741,0.001906624,,136.037,685000.0,361391.0,5045.0,8003013.0,1548,176.0,1548
0.0,1.1697083000000002E-5,10.0,-29.761,0.0432,0.964430272,0.909,0.001092727,0.04,84.99,498867.0,1649371.0,10399.0,1.9481743E7,1549,657.0,1549
0.0,4.44194947E-4,,-23.986,0.0429,0.268336125,0.897,0.0439869769999999,0.0509,78.535,295219.0,199132.0,4163.0,7638792.0,1550,8.0,1550
0.0,6.119600489999998E-7,5.0,-33.111,0.0453,0.5759303679999999,0.815,0.0017279999999999,,86.682,659000.0,50517.0,856.0,8404944.0,1551,7.0,1551
0.0,,,-18.328,0.0373,0.8412323839999998,0.945,0.005639752,0.0379,152.283,63333.0,4009.0,16.0,896992.0,1552,0.0,1552
0.0,0.0486271249999999,7.0,-13.863,0.0356,0.7965979830000001,0.907,0.004913,0.126,91.187,183667.0,24615.0,1261.0,,1553,2.0,1553
0.0,0.001815848,,-22.312,0.0446,0.8628014079999998,0.48,1.55720872E-4,,153.204,211600.0,18393.0,194.0,4017653.0,1554,6.0,1554
0.0,0.004019679,2.0,-20.433,,0.955671625,0.793,9.12673E-4,0.0396,75.99,324227.0,168262.0,,,1555,114.0,1555
3.0,0.4986772570000001,7.0,-3.713,0.0322,0.0432435509999999,0.0,0.0269999999999999,0.732,133.839,,4.4175339E7,184408.0,1.67412185E8,1556,5288.0,1556
6.0,0.658503,5.0,-4.461,0.0393,0.018821096,0.0,,0.646,119.075,227840.0,1.26505822E8,,1.38995973E8,1557,12736.0,1557
6.0,,,-5.329,0.0473,0.0498360319999999,0.0,,0.805,119.005,204000.0,2.5426478E7,,1.39479915E8,1558,5284.0,1558
1.0,,2.0,,,0.141420761,1.62E-6,,0.384,111.762,,6.1066253E7,378966.0,,1559,45970.0,1559
5.0,0.296740963,0.0,-8.986,0.0311,1.52273304E-4,6.94E-6,7.48613312E-4,0.669,109.609,,6.3447655E7,259074.0,8.0167028E7,1560,9105.0,1560
2.0,0.175616,4.0,-6.586,0.0901,0.0236399029999999,0.0,0.0091293289999999,0.785,164.17,223387.0,6.6063799E7,,1.0774226E8,1561,18554.0,1561
4.0,0.561515625,2.0,-6.303,0.0419,1.3824E-5,0.00656,,,115.049,335333.0,9.8191184E7,,9.6795656E7,1562,7599.0,1562
8.0,0.658503,5.0,-5.191,0.0499,0.004741632,0.0,0.001953125,,106.06,183960.0,2.3008581E7,113205.0,5.4061296E7,1563,4417.0,1563
2.0,0.3444721009999999,9.0,-5.996,0.0306,1.30323843E-4,0.0,0.001092727,0.376,172.126,193133.0,2.259819E7,104060.0,6.9031598E7,1564,11175.0,1564
7.0,0.7736206320000001,9.0,-3.225,0.0408,,0.0,0.004019679,0.955,125.091,169400.0,2979870.0,16790.0,2.4439297E7,1565,390.0,1565
0.0,6.054957359999E-4,2.0,,0.045,0.783777448,,0.001442897,0.0586,176.329,363253.0,2234909.0,7101.0,3.7292776E7,1566,506.0,1566
0.0,0.004330747,4.0,-15.638,,0.7314327010000001,0.741,0.001906624,0.112,,685000.0,6898121.0,96713.0,8003013.0,1567,3758.0,1567
0.0,3.95446904E-4,,-21.889,0.0351,0.169112377,0.875,0.0054517759999999,0.0347,,710000.0,86553.0,1664.0,1.1983943E7,1568,7.0,1568
0.0,0.0261980729999999,7.0,-14.937,0.037,0.788889024,,0.030959144,0.279,139.855,456000.0,1754.0,,4409738.0,1569,6.0,1569
0.0,0.004173281,10.0,,0.0363,0.8628014079999998,0.888,0.001906624,0.0954,,936000.0,243462.0,2827.0,2957606.0,1570,11.0,1570
0.0,0.0272709009999999,0.0,,0.0449,0.258474853,0.935,0.0036522639999999,0.0409,77.276,109667.0,3443338.0,28070.0,,1571,673.0,1571
0.0,0.004657463,7.0,-20.965,0.0555,0.901428696,0.818,6.90807104E-4,0.254,,626000.0,282412.0,3630.0,2609450.0,1572,,1572
0.0,,5.0,,,0.8385618069999998,0.531,0.0011910159999999,0.0301,85.284,517000.0,,478.0,,1573,4.0,1573
0.0,1.7984728E-5,4.0,-21.686,0.0392,0.8930563469999999,0.903,0.012812904,0.0354,141.29,253440.0,939071.0,11309.0,6719639.0,1574,20.0,1574
7.0,0.083453453,2.0,-14.581,0.0401,0.0233936559999999,0.0,1.6581374999999995E-5,0.683,113.107,241227.0,1.04861386E8,313365.0,5.9707717E7,1575,11791.0,1575
1.0,0.128024064,9.0,,0.026,0.021024576,5.71E-5,2.784450769999E-4,0.274,99.743,218533.0,8881634.0,33910.0,7.8172679E7,1576,1925.0,1576
8.0,0.3842405829999999,10.0,,,7.16917375E-4,0.0,0.8095575680000001,0.271,102.059,298547.0,,,1.33555306E8,1577,4846.0,1577
2.0,0.130323843,3.0,,,0.169112377,0.0,0.002352637,0.362,143.498,224653.0,2.4863697E7,103114.0,3.6603202E7,1578,,1578
3.0,0.125751501,,-12.988,0.054,0.0062295039999999,,0.1891192239999999,0.902,152.733,222933.0,3.3515066E7,109875.0,2.8838408E7,1579,3182.0,1579
2.0,,2.0,-15.082,,,0.0,0.0035118079999999,0.449,177.747,,4.8596422E7,201818.0,5.6954456E7,1580,10530.0,1580
6.0,0.0246421709999999,10.0,,,0.145531576,0.0,2.488581889999E-4,0.642,105.642,219827.0,4.4110119E7,119539.0,2.119137E7,1581,,1581
6.0,0.0494308629999999,5.0,-16.037,0.0337,,3.19E-6,8.06954491E-4,0.921,124.543,247040.0,21316.0,,2.1807515E7,1582,23.0,1582
7.0,,7.0,-12.25,0.0599,0.438976,0.0,0.001560896,0.718,112.874,155933.0,2859862.0,18811.0,2.95215685E8,1583,232.0,1583
1.0,0.039651821,5.0,-12.556,0.0511,,0.0,0.017173512,0.474,143.736,175893.0,2155877.0,13919.0,7.7965317E7,1584,521.0,1584
3.0,0.004574296,,-16.883,0.0471,0.935441352,,0.016194277,0.707,,94733.0,,1648.0,7.1187193E7,1585,67.0,1585
2.0,,10.0,-16.01,0.0379,0.5100823990000001,2.1E-4,2.536361369999E-4,0.837,184.299,,297072.0,1988.0,8367582.0,1586,202.0,1586
7.0,0.016974593,0.0,-14.446,0.0435,0.681472,2.61E-6,0.016974593,0.75,103.829,159907.0,3085950.0,64781.0,3.5213979E7,1587,1558.0,1587
1.0,0.010648,8.0,-17.47,0.0261,0.676836152,0.651,0.001953125,0.268,90.267,197627.0,2947727.0,,,1588,1502.0,1588
6.0,0.0095281279999999,7.0,-12.799,0.0813,0.8226569530000001,0.0,,0.695,156.329,160947.0,2920.0,,4525286.0,1589,,1589
0.0,0.002628072,,-13.236,0.0338,0.806954491,1.0E-6,9.64430272E-4,0.0799,83.624,,,2384.0,7967376.0,1590,20.0,1590
0.0,0.002406104,5.0,-17.292,0.0324,0.8628014079999998,0.00144,,0.107,85.992,290760.0,287208.0,,4.9411732E7,1591,23.0,1591
3.0,0.032157432,9.0,-11.106,0.0317,0.6294227929999999,1.88E-6,0.001331,0.684,80.242,287840.0,9523967.0,57088.0,,1592,899.0,1592
1.0,0.1981552869999999,5.0,-5.7,0.0304,0.0091293289999999,3.54E-6,0.001367631,0.767,99.175,257985.0,3675275.0,20684.0,1.4426422E7,1593,361.0,1593
1.0,0.0730346319999999,1.0,-8.018,0.0319,0.272097792,,5.29475129E-4,,,307373.0,2217542.0,23516.0,,1594,494.0,1594
3.0,0.415160936,,-6.524,0.0695,0.296740963,8.7E-6,0.0436142079999999,0.731,107.875,197293.0,,262365.0,1.3214641E7,1595,6744.0,1595
0.0,0.091125,10.0,,0.0338,0.704969,0.14,0.034645976,,106.629,,1.5258345E7,84792.0,1.3365507E7,1596,2345.0,1596
2.0,,9.0,-10.32,0.0558,0.304821217,6.24E-6,0.0134812719999999,0.783,134.353,426507.0,244606.0,2453.0,1.108682E7,1597,1.0,1597
3.0,,3.0,-13.287,0.0371,,0.0,0.039651821,,97.244,258387.0,,54141.0,1.0250858E7,1598,1051.0,1598
0.0,0.273359449,0.0,-5.197,0.0587,,,0.0269999999999999,0.78,92.989,415237.0,4039676.0,45290.0,9472473.0,1599,1281.0,1599
1.0,0.164566592,3.0,-9.1,0.0936,,0.038,,0.586,80.407,329275.0,1.26397301E8,402739.0,6488364.0,1600,8593.0,1600
8.0,0.1112846409999999,0.0,,0.245,9.12673E-4,,1.21287375E-4,0.193,96.252,161400.0,3.7420971E7,,1.28068048E8,1601,11047.0,1601
9.0,0.096702579,1.0,-7.654,0.189,,0.0,0.010941048,0.697,103.04,239547.0,1.3149212E7,163343.0,1.32770951E8,1602,,1602
6.0,0.3444721009999999,2.0,-8.031,0.46,0.165469149,0.0,0.292754944,,92.032,217507.0,,,3.8333323E7,1603,6062.0,1603
8.0,0.0482285439999999,7.0,-14.337,0.415,0.003944312,0.0131,0.065939264,0.241,96.261,181627.0,250808.0,,1.0578059E7,1604,144.0,1604
9.0,0.1851929999999999,6.0,-6.321,0.122,1.931005519999E-4,0.0,1.25E-4,,,,772965.0,19450.0,,1605,,1605
8.0,0.5062615730000001,0.0,-5.03,,0.0050884479999999,0.0,,0.793,,170720.0,29063.0,317.0,1440291.0,1606,6.0,1606
9.0,0.058863869,7.0,-7.633,0.282,0.002248091,,0.028372625,0.255,96.18,206427.0,371564.0,4651.0,3952819.0,1607,266.0,1607
7.0,0.144703125,10.0,-8.427,0.205,,2.19E-5,0.0084896639999999,0.217,101.709,240240.0,1143539.0,12174.0,4007981.0,1608,841.0,1608
6.0,,6.0,,0.313,5.8411072000000016E-8,,,0.454,91.69,242333.0,800727.0,9863.0,3667388.0,1609,748.0,1609
6.0,,,,0.213,0.158340421,2.17E-6,7.19323136E-4,0.96,89.934,263967.0,7.1412131E7,519297.0,2.5537432E7,1610,,1610
9.0,0.6316287119999999,,-3.18,,,1.72E-5,,0.949,119.974,296500.0,,1405779.0,3.0558758E7,1611,21886.0,1611
8.0,0.3732479999999999,7.0,-11.742,0.0867,0.008365427,0.0011,,0.492,94.968,154200.0,922646.0,8920.0,1.1331577E7,1612,127.0,1612
8.0,0.1941045389999999,2.0,-14.913,0.142,,0.0,,0.481,90.012,416613.0,2.8042161E7,193772.0,,1613,3540.0,1613
8.0,0.257259456,6.0,-10.52,0.0431,0.034965783,0.0,0.002097152,0.799,139.98,377000.0,3.4530575E7,199560.0,1.2654669E7,1614,1551.0,1614
7.0,,7.0,-3.918,0.0867,0.001030301,4.7E-5,0.0012597119999999,0.786,128.009,166523.0,4.2599349E7,317835.0,,1615,5092.0,1615
7.0,0.8519713919999998,2.0,-3.39,0.0936,0.005929741,0.0,,,99.971,267160.0,,6100.0,1.206151E7,1616,13.0,1616
9.0,0.5905897189999999,10.0,-5.548,0.0468,5.530634100000001E-5,1.93E-4,0.0272709009999999,0.679,107.025,,6.2923765E7,437617.0,,1617,11400.0,1617
1.0,0.4967930880000001,1.0,-5.284,0.176,,0.0,0.1961229409999999,,195.955,260149.0,,46549.0,792089.0,1618,,1618
6.0,0.052734375,0.0,-13.056,0.0303,0.1941045389999999,,4.389759999999E-4,0.888,140.467,135533.0,2308118.0,11009.0,3.49854911E8,1619,163.0,1619
